Order ID,Date,Product Name,Category,Quantity,Unit Price,Discount (%),Total Revenue,Shipping Cost,Customer Country,Customer Segment,Order Channel,Payment Method,Order Status
ORD-0828,2024-06-03,Fuel Cell GX,Fuel Systems,7,190.81,5,1268.89,9.03,Japan,Hobbyist,Mobile App,Manual,Pending
ORD-0829,2024-06-19,Telemetry Kit Alpha,Electronics,7,143.69,10,905.25,11.71,Mexico,Company,Referral,Manual,Completed
ORD-0830,2024-04-10,Parachute Recovery Pack,Safety,2,81.23,20,129.97,6.85,Germany,Hobbyist,Mobile App,Manual,Pending
ORD-0831,2024-03-03,Fuel Cell GX,Fuel Systems,7,160.18,5,1065.2,7.57,Germany,University,Online,Stripe,Completed
ORD-0832,2024-06-07,Fuel Cell GX,Fuel Systems,8,57.36,5,435.94,3.75,Japan,Company,Online,Manual,Completed
ORD-0833,2024-03-10,Fuel Cell GX,Fuel Systems,2,40.55,5,77.04,5.54,Japan,Company,Online,Manual,Completed
ORD-0834,2024-06-30,Telemetry Kit Alpha,Electronics,6,45.82,30,192.44,10.84,Japan,University,Referral,PayPal,Refunded
ORD-0835,2024-06-17,Thruster C-21,Engines,2,121.16,15,205.97,13.43,Japan,University,Mobile App,Stripe,Pending
ORD-0836,2024-05-05,Fuel Cell GX,Fuel Systems,1,31.78,25,23.84,1.52,UK,Hobbyist,Mobile App,Stripe,Refunded
ORD-0837,2024-06-30,Flight Computer ZB,Electronics,6,181.19,20,869.71,7.8,Brazil,Company,Mobile App,Manual,Refunded
ORD-0838,2024-05-18,Flight Computer ZB,Electronics,7,92.86,15,552.52,9.0,UK,Company,Mobile App,Manual,Completed
ORD-0839,2024-03-19,Parachute Recovery Pack,Safety,4,105.11,30,294.31,11.8,Japan,Hobbyist,Online,PayPal,Completed
ORD-0840,2024-03-05,Thruster C-21,Engines,1,32.21,0,32.21,12.75,Brazil,Hobbyist,Mobile App,PayPal,Completed
ORD-0841,2024-03-17,Thruster C-21,Engines,10,177.27,20,1418.16,5.22,Germany,Company,Mobile App,Manual,Pending
ORD-0842,2024-02-16,Rocket Motor XZ-100,Engines,1,30.53,15,25.95,10.16,Germany,University,Online,PayPal,Pending
ORD-0843,2024-02-05,Ignition Module V2,Electronics,1,92.47,20,73.98,13.8,Germany,Hobbyist,Mobile App,Manual,Pending
ORD-0844,2024-01-13,Launch Pad Mini,Hardware,6,44.32,30,186.14,8.49,Canada,University,Online,Stripe,Pending
ORD-0845,2024-03-24,Fuel Cell GX,Fuel Systems,5,58.07,30,203.25,12.74,Japan,University,Referral,PayPal,Refunded
ORD-0846,2024-03-22,Telemetry Kit Alpha,Electronics,9,188.49,15,1441.95,9.55,Germany,Company,Online,PayPal,Completed
ORD-0847,2024-03-29,Fuel Cell GX,Fuel Systems,6,147.27,5,839.44,12.62,Japan,Company,Mobile App,Stripe,Refunded
ORD-0848,2024-05-12,Parachute Recovery Pack,Safety,10,133.4,15,1133.9,6.26,Brazil,Company,Online,PayPal,Pending
ORD-0849,2024-03-19,Parachute Recovery Pack,Safety,10,161.97,10,1457.73,0.07,Germany,University,Online,Stripe,Completed
ORD-0850,2024-04-24,Flight Computer ZB,Electronics,4,83.31,5,316.58,14.68,Canada,University,Mobile App,Manual,Completed
ORD-0851,2024-03-24,Thruster C-21,Engines,4,128.64,5,488.83,13.02,Canada,Hobbyist,Mobile App,PayPal,Completed
ORD-0852,2024-04-05,Launch Pad Mini,Hardware,1,158.48,0,158.48,3.9,Germany,Hobbyist,Referral,Manual,Completed
ORD-0853,2024-02-26,Fuel Cell GX,Fuel Systems,7,198.57,20,1111.99,7.99,USA,University,Referral,Stripe,Refunded
ORD-0854,2024-05-25,Launch Pad Mini,Hardware,8,88.2,10,635.04,3.1,Japan,University,Online,Manual,Completed
ORD-0855,2024-03-27,Thruster C-21,Engines,6,143.54,20,688.99,14.54,Mexico,University,Mobile App,PayPal,Pending
ORD-0856,2024-06-21,Thruster C-21,Engines,2,68.07,30,95.3,14.58,Canada,Company,Referral,Manual,Pending
ORD-0857,2024-06-02,Parachute Recovery Pack,Safety,8,34.41,15,233.99,5.13,Germany,University,Mobile App,Manual,Refunded
ORD-0858,2024-02-26,Parachute Recovery Pack,Safety,6,54.23,20,260.3,11.26,Mexico,Hobbyist,Online,Manual,Pending
ORD-0859,2024-05-13,Thruster C-21,Engines,6,142.24,15,725.42,1.44,Canada,Company,Online,Stripe,Refunded
ORD-0860,2024-05-30,Flight Computer ZB,Electronics,5,33.92,25,127.2,1.24,Brazil,University,Referral,PayPal,Completed
ORD-0861,2024-05-10,Fuel Cell GX,Fuel Systems,4,145.08,20,464.26,3.5,Brazil,Hobbyist,Referral,Manual,Completed
ORD-0862,2024-02-12,Rocket Motor XZ-100,Engines,7,195.93,20,1097.21,5.64,Brazil,University,Mobile App,Stripe,Completed
ORD-0863,2024-06-01,Fuel Cell GX,Fuel Systems,8,92.66,30,518.9,4.63,Japan,University,Referral,Manual,Completed
ORD-0864,2024-05-19,Flight Computer ZB,Electronics,1,153.1,20,122.48,13.31,Mexico,University,Referral,Stripe,Refunded
ORD-0865,2024-02-28,Flight Computer ZB,Electronics,3,79.59,0,238.77,3.45,Canada,Company,Referral,Manual,Refunded
ORD-0866,2024-03-23,Parachute Recovery Pack,Safety,6,151.79,25,683.06,10.73,Brazil,University,Online,PayPal,Completed
ORD-0867,2024-06-07,Ignition Module V2,Electronics,7,171.47,30,840.2,7.01,Germany,University,Online,Stripe,Pending
ORD-0868,2024-04-21,Telemetry Kit Alpha,Electronics,3,38.08,0,114.24,14.81,Germany,Hobbyist,Mobile App,Manual,Refunded
ORD-0869,2024-06-03,Flight Computer ZB,Electronics,7,68.17,0,477.19,11.54,UK,Company,Online,Manual,Completed
ORD-0870,2024-05-27,Launch Pad Mini,Hardware,5,134.42,10,604.89,11.23,USA,University,Mobile App,PayPal,Refunded
ORD-0871,2024-05-10,Fuel Cell GX,Fuel Systems,4,55.42,15,188.43,4.77,UK,University,Mobile App,PayPal,Pending
ORD-0872,2024-04-07,Fuel Cell GX,Fuel Systems,7,191.96,0,1343.72,12.36,Brazil,Company,Online,Manual,Refunded
ORD-0873,2024-03-31,Telemetry Kit Alpha,Electronics,10,82.32,30,576.24,8.38,UK,University,Online,Manual,Completed
ORD-0874,2024-06-30,Telemetry Kit Alpha,Electronics,9,103.22,5,882.53,6.49,UK,Company,Mobile App,PayPal,Pending
ORD-0875,2024-05-03,Rocket Motor XZ-100,Engines,4,151.38,20,484.42,2.0,USA,University,Mobile App,Stripe,Refunded
ORD-0876,2024-06-13,Parachute Recovery Pack,Safety,7,174.53,30,855.2,5.8,Mexico,University,Online,Manual,Refunded
ORD-0877,2024-04-23,Fuel Cell GX,Fuel Systems,4,190.82,20,610.62,3.43,Canada,Company,Mobile App,Stripe,Pending
ORD-0878,2024-02-05,Thruster C-21,Engines,6,146.59,20,703.63,1.01,Mexico,University,Mobile App,Manual,Pending
ORD-0879,2024-04-14,Ignition Module V2,Electronics,8,175.95,5,1337.22,2.69,USA,University,Referral,PayPal,Refunded
ORD-0880,2024-01-21,Rocket Motor XZ-100,Engines,8,86.51,10,622.87,5.38,UK,Company,Referral,Stripe,Pending
ORD-0881,2024-02-21,Ignition Module V2,Electronics,6,64.66,5,368.56,14.59,Japan,University,Mobile App,PayPal,Completed
ORD-0882,2024-05-26,Flight Computer ZB,Electronics,7,186.38,0,1304.66,10.61,USA,University,Referral,Stripe,Completed
ORD-0883,2024-03-27,Parachute Recovery Pack,Safety,10,125.07,5,1188.16,0.69,USA,Company,Referral,Stripe,Refunded
ORD-0884,2024-01-24,Fuel Cell GX,Fuel Systems,1,150.9,0,150.9,1.36,Germany,Hobbyist,Mobile App,PayPal,Completed
ORD-0885,2024-06-30,Launch Pad Mini,Hardware,10,52.18,10,469.62,13.68,UK,University,Online,Stripe,Pending
ORD-0886,2024-05-20,Telemetry Kit Alpha,Electronics,9,189.28,5,1618.34,9.79,UK,Hobbyist,Referral,Stripe,Completed
ORD-0887,2024-04-19,Rocket Motor XZ-100,Engines,6,111.85,5,637.54,13.0,Mexico,Hobbyist,Mobile App,Stripe,Refunded
ORD-0888,2024-05-21,Thruster C-21,Engines,9,155.96,15,1193.09,8.42,Canada,University,Mobile App,PayPal,Completed
ORD-0889,2024-06-15,Launch Pad Mini,Hardware,7,155.52,20,870.91,3.67,Japan,Company,Mobile App,Manual,Completed
ORD-0890,2024-05-18,Thruster C-21,Engines,6,183.55,15,936.11,5.19,Mexico,Company,Online,PayPal,Pending
ORD-0891,2024-02-12,Rocket Motor XZ-100,Engines,4,96.18,5,365.48,2.45,Germany,University,Online,Stripe,Completed
ORD-0892,2024-02-03,Fuel Cell GX,Fuel Systems,1,114.16,10,102.74,4.82,UK,University,Referral,Manual,Pending
ORD-0893,2024-06-06,Rocket Motor XZ-100,Engines,9,42.6,10,345.06,8.56,Germany,University,Referral,PayPal,Completed
ORD-0894,2024-01-03,Thruster C-21,Engines,6,40.93,25,184.19,1.7,Japan,Hobbyist,Referral,PayPal,Pending
ORD-0895,2024-04-23,Launch Pad Mini,Hardware,5,105.83,15,449.78,0.63,USA,Hobbyist,Mobile App,Stripe,Completed
ORD-0896,2024-02-18,Parachute Recovery Pack,Safety,8,105.65,20,676.16,3.56,Japan,University,Referral,Manual,Refunded
ORD-0897,2024-03-11,Telemetry Kit Alpha,Electronics,8,175.15,25,1050.9,8.82,Canada,Company,Referral,Stripe,Completed
ORD-0898,2024-03-10,Ignition Module V2,Electronics,6,197.89,20,949.87,14.69,Canada,Company,Mobile App,Manual,Pending
ORD-0899,2024-04-12,Fuel Cell GX,Fuel Systems,9,99.96,15,764.69,2.16,Germany,Company,Online,PayPal,Pending
ORD-0900,2024-04-02,Parachute Recovery Pack,Safety,7,25.71,30,125.98,11.35,Canada,Company,Referral,Stripe,Pending
ORD-0901,2024-06-17,Telemetry Kit Alpha,Electronics,2,98.19,5,186.56,10.98,Germany,Company,Online,Manual,Refunded
ORD-0902,2024-02-22,Ignition Module V2,Electronics,3,100.0,25,225.0,9.73,Germany,Company,Referral,Stripe,Completed
ORD-0903,2024-01-09,Parachute Recovery Pack,Safety,10,148.51,30,1039.57,3.05,Mexico,Company,Mobile App,Stripe,Pending
ORD-0904,2024-03-17,Flight Computer ZB,Electronics,4,118.45,5,450.11,6.33,Mexico,Company,Referral,PayPal,Refunded
ORD-0905,2024-01-31,Flight Computer ZB,Electronics,1,89.96,0,89.96,1.38,UK,Hobbyist,Referral,Stripe,Refunded
ORD-0906,2024-03-13,Ignition Module V2,Electronics,3,37.72,0,113.16,14.22,UK,Hobbyist,Referral,PayPal,Completed
ORD-0907,2024-02-28,Parachute Recovery Pack,Safety,2,75.5,20,120.8,0.55,Germany,Company,Referral,Stripe,Refunded
ORD-0908,2024-04-08,Flight Computer ZB,Electronics,4,51.59,20,165.09,3.07,UK,University,Referral,Manual,Refunded
ORD-0909,2024-06-15,Fuel Cell GX,Fuel Systems,9,71.72,0,645.48,12.6,UK,University,Mobile App,Manual,Refunded
ORD-0910,2024-06-07,Rocket Motor XZ-100,Engines,3,180.35,5,514.0,1.94,Mexico,University,Referral,Stripe,Pending
ORD-0911,2024-06-02,Thruster C-21,Engines,4,188.71,20,603.87,4.41,Japan,Hobbyist,Online,PayPal,Refunded
ORD-0912,2024-06-29,Parachute Recovery Pack,Safety,7,77.83,5,517.57,5.54,Brazil,Company,Online,Stripe,Completed
ORD-0913,2024-03-13,Parachute Recovery Pack,Safety,4,129.25,20,413.6,12.96,UK,University,Referral,PayPal,Refunded
ORD-0914,2024-07-01,Thruster C-21,Engines,7,96.7,25,507.68,0.1,Canada,Company,Mobile App,Manual,Refunded
ORD-0915,2024-02-02,Flight Computer ZB,Electronics,5,175.11,0,875.55,11.18,Japan,University,Online,Stripe,Refunded
ORD-0916,2024-06-17,Flight Computer ZB,Electronics,1,107.11,10,96.4,12.36,Japan,University,Referral,Manual,Pending
ORD-0917,2024-06-29,Thruster C-21,Engines,2,145.28,30,203.39,0.79,Mexico,Hobbyist,Referral,PayPal,Completed
ORD-0918,2024-02-05,Fuel Cell GX,Fuel Systems,5,186.5,30,652.75,11.72,Japan,Company,Online,Stripe,Pending
ORD-0919,2024-04-22,Launch Pad Mini,Hardware,3,138.89,10,375.0,14.12,Canada,Hobbyist,Online,PayPal,Refunded
ORD-0920,2024-02-01,Parachute Recovery Pack,Safety,6,129.43,30,543.61,14.59,Japan,Hobbyist,Mobile App,Manual,Completed
ORD-0921,2024-04-30,Rocket Motor XZ-100,Engines,3,163.41,10,441.21,0.51,Germany,Hobbyist,Mobile App,PayPal,Completed
ORD-0922,2024-06-14,Parachute Recovery Pack,Safety,8,115.85,0,926.8,2.52,Japan,University,Online,PayPal,Refunded
ORD-0923,2024-03-02,Telemetry Kit Alpha,Electronics,8,157.72,5,1198.67,2.58,Brazil,University,Referral,PayPal,Refunded
ORD-0924,2024-06-11,Parachute Recovery Pack,Safety,1,196.1,10,176.49,4.65,Germany,Hobbyist,Referral,Manual,Pending
ORD-0925,2024-01-18,Flight Computer ZB,Electronics,5,189.73,25,711.49,14.0,Japan,University,Online,PayPal,Pending
ORD-0926,2024-06-21,Thruster C-21,Engines,5,93.8,0,469.0,0.93,USA,Company,Online,Stripe,Refunded
ORD-0927,2024-03-18,Flight Computer ZB,Electronics,3,43.28,5,123.35,5.3,Germany,Company,Online,Manual,Refunded
ORD-0928,2024-01-26,Launch Pad Mini,Hardware,7,32.99,20,184.74,0.25,Canada,Hobbyist,Referral,Stripe,Refunded
ORD-0929,2024-04-17,Rocket Motor XZ-100,Engines,2,140.08,15,238.14,7.63,USA,University,Referral,Manual,Pending
ORD-0930,2024-01-31,Telemetry Kit Alpha,Electronics,4,181.75,5,690.65,12.33,Canada,Hobbyist,Referral,PayPal,Refunded
ORD-0931,2024-03-25,Parachute Recovery Pack,Safety,4,123.84,10,445.82,12.47,Japan,University,Mobile App,Stripe,Pending
ORD-0932,2024-01-28,Fuel Cell GX,Fuel Systems,8,121.83,25,730.98,7.23,Germany,University,Mobile App,Manual,Refunded
ORD-0933,2024-06-01,Flight Computer ZB,Electronics,7,25.55,0,178.85,8.95,Germany,Hobbyist,Mobile App,Stripe,Completed
ORD-0934,2024-01-26,Ignition Module V2,Electronics,1,84.58,15,71.89,12.15,USA,Company,Mobile App,Manual,Pending
ORD-0935,2024-02-14,Launch Pad Mini,Hardware,9,111.7,25,753.98,12.43,Canada,University,Online,Manual,Refunded
ORD-0936,2024-01-21,Parachute Recovery Pack,Safety,2,20.32,5,38.61,3.56,Mexico,Company,Mobile App,Manual,Completed
ORD-0937,2024-01-18,Ignition Module V2,Electronics,3,27.79,10,75.03,10.61,UK,Hobbyist,Online,Stripe,Pending
ORD-0938,2024-05-29,Thruster C-21,Engines,5,20.46,5,97.19,6.37,UK,University,Mobile App,Stripe,Pending
ORD-0939,2024-04-09,Telemetry Kit Alpha,Electronics,1,198.26,20,158.61,5.78,Canada,University,Mobile App,PayPal,Completed
ORD-0940,2024-03-10,Parachute Recovery Pack,Safety,3,104.93,15,267.57,8.32,Germany,University,Referral,Stripe,Pending
ORD-0941,2024-03-10,Parachute Recovery Pack,Safety,4,44.62,15,151.71,12.43,USA,Hobbyist,Online,PayPal,Completed
ORD-0942,2024-06-04,Launch Pad Mini,Hardware,8,116.77,0,934.16,8.31,Canada,Hobbyist,Online,Manual,Pending
ORD-0943,2024-04-14,Ignition Module V2,Electronics,7,35.07,30,171.84,7.78,UK,Hobbyist,Online,Stripe,Pending
ORD-0944,2024-03-22,Fuel Cell GX,Fuel Systems,7,195.53,15,1163.4,2.27,Germany,Hobbyist,Referral,PayPal,Pending
ORD-0945,2024-06-26,Flight Computer ZB,Electronics,4,128.44,25,385.32,13.21,Mexico,Company,Mobile App,Stripe,Completed
ORD-0946,2024-02-18,Launch Pad Mini,Hardware,7,52.67,5,350.26,9.81,Mexico,Company,Mobile App,Stripe,Pending
ORD-0947,2024-02-06,Parachute Recovery Pack,Safety,1,142.68,25,107.01,0.15,Japan,Company,Mobile App,Stripe,Refunded
ORD-0948,2024-04-13,Fuel Cell GX,Fuel Systems,4,39.01,5,148.24,10.49,Mexico,University,Referral,PayPal,Completed
ORD-0949,2024-02-26,Flight Computer ZB,Electronics,5,158.38,20,633.52,14.81,Canada,Hobbyist,Online,Manual,Refunded
ORD-0950,2024-05-06,Fuel Cell GX,Fuel Systems,6,20.41,10,110.21,0.31,UK,Company,Online,PayPal,Pending
ORD-0951,2024-04-02,Launch Pad Mini,Hardware,1,79.3,25,59.47,0.88,Brazil,University,Referral,Stripe,Completed
ORD-0952,2024-01-29,Telemetry Kit Alpha,Electronics,1,55.49,30,38.84,5.08,Canada,Company,Online,PayPal,Refunded
ORD-0953,2024-03-05,Fuel Cell GX,Fuel Systems,4,83.18,20,266.18,1.11,Germany,University,Online,Stripe,Refunded
ORD-0954,2024-03-15,Thruster C-21,Engines,10,128.88,5,1224.36,11.31,USA,Company,Referral,Stripe,Completed
ORD-0955,2024-03-15,Fuel Cell GX,Fuel Systems,5,170.08,25,637.8,8.76,Mexico,Company,Referral,Manual,Completed
ORD-0956,2024-05-24,Ignition Module V2,Electronics,7,88.82,25,466.3,6.79,Canada,Company,Mobile App,PayPal,Refunded
ORD-0957,2024-05-21,Parachute Recovery Pack,Safety,7,189.57,20,1061.59,5.02,Brazil,Company,Referral,PayPal,Refunded
ORD-0958,2024-05-01,Ignition Module V2,Electronics,4,25.6,25,76.8,3.64,Brazil,Company,Online,Manual,Pending
ORD-0959,2024-02-09,Launch Pad Mini,Hardware,6,110.27,15,562.38,8.38,Mexico,University,Mobile App,Manual,Refunded
ORD-0960,2024-05-14,Thruster C-21,Engines,1,125.69,0,125.69,14.92,Canada,Hobbyist,Mobile App,Stripe,Pending
ORD-0961,2024-02-29,Ignition Module V2,Electronics,10,140.72,30,985.04,13.84,Brazil,Hobbyist,Online,PayPal,Completed
ORD-0962,2024-03-20,Telemetry Kit Alpha,Electronics,6,41.0,0,246.0,14.77,UK,Hobbyist,Mobile App,PayPal,Completed
ORD-0963,2024-06-22,Thruster C-21,Engines,8,108.66,15,738.89,10.89,Japan,Hobbyist,Referral,Stripe,Completed
ORD-0964,2024-02-19,Fuel Cell GX,Fuel Systems,7,24.85,25,130.46,2.29,Germany,Company,Mobile App,Manual,Pending
ORD-0965,2024-03-23,Ignition Module V2,Electronics,7,27.63,30,135.39,14.73,Mexico,Company,Online,Stripe,Refunded
ORD-0966,2024-03-16,Rocket Motor XZ-100,Engines,2,195.26,25,292.89,0.1,Japan,Hobbyist,Mobile App,Stripe,Completed
ORD-0967,2024-05-16,Thruster C-21,Engines,9,39.62,25,267.43,8.0,UK,Company,Mobile App,Stripe,Completed
ORD-0968,2024-01-10,Launch Pad Mini,Hardware,7,48.4,0,338.8,7.66,Japan,Hobbyist,Online,Manual,Pending
ORD-0969,2024-01-17,Launch Pad Mini,Hardware,8,89.45,0,715.6,8.5,UK,Hobbyist,Mobile App,PayPal,Completed
ORD-0970,2024-01-05,Rocket Motor XZ-100,Engines,3,190.84,30,400.76,10.37,UK,University,Mobile App,Manual,Pending
ORD-0971,2024-03-06,Rocket Motor XZ-100,Engines,7,46.37,10,292.13,3.07,USA,Hobbyist,Referral,Manual,Completed
ORD-0972,2024-03-08,Rocket Motor XZ-100,Engines,10,126.24,20,1009.92,13.12,Brazil,Hobbyist,Mobile App,Stripe,Completed
ORD-0973,2024-01-31,Fuel Cell GX,Fuel Systems,1,44.09,0,44.09,13.59,UK,University,Online,Manual,Refunded
ORD-0974,2024-05-19,Flight Computer ZB,Electronics,3,101.24,30,212.6,2.58,UK,Company,Mobile App,Manual,Pending
ORD-0975,2024-06-05,Flight Computer ZB,Electronics,1,151.34,20,121.07,9.68,Mexico,Hobbyist,Mobile App,PayPal,Pending
ORD-0976,2024-05-25,Flight Computer ZB,Electronics,2,106.21,20,169.94,6.96,USA,Hobbyist,Mobile App,Manual,Pending
ORD-0977,2024-05-19,Ignition Module V2,Electronics,5,197.69,20,790.76,2.18,Canada,Company,Referral,PayPal,Completed
ORD-0978,2024-03-31,Rocket Motor XZ-100,Engines,8,70.0,10,504.0,9.94,UK,Company,Referral,PayPal,Pending
ORD-0979,2024-04-24,Fuel Cell GX,Fuel Systems,5,129.24,0,646.2,9.45,Brazil,Hobbyist,Online,Stripe,Pending
ORD-0980,2024-03-18,Launch Pad Mini,Hardware,6,138.51,0,831.06,13.22,Japan,Hobbyist,Mobile App,Stripe,Completed
ORD-0981,2024-04-03,Flight Computer ZB,Electronics,2,154.84,0,309.68,6.65,UK,Hobbyist,Mobile App,PayPal,Pending
ORD-0982,2024-06-09,Rocket Motor XZ-100,Engines,5,70.08,25,262.8,7.56,UK,University,Mobile App,PayPal,Pending
ORD-0983,2024-06-12,Thruster C-21,Engines,4,147.99,10,532.76,0.38,Canada,Hobbyist,Online,PayPal,Pending
ORD-0984,2024-03-30,Thruster C-21,Engines,10,99.23,10,893.07,10.81,Germany,University,Online,Stripe,Pending
ORD-0985,2024-04-20,Telemetry Kit Alpha,Electronics,6,97.87,10,528.5,6.94,Brazil,Company,Referral,Manual,Completed
ORD-0986,2024-03-18,Rocket Motor XZ-100,Engines,8,45.88,15,311.98,14.79,Canada,Company,Referral,Manual,Refunded
ORD-0987,2024-04-20,Thruster C-21,Engines,6,138.11,20,662.93,8.12,Japan,Company,Mobile App,Stripe,Pending
ORD-0988,2024-01-01,Parachute Recovery Pack,Safety,1,119.53,30,83.67,10.19,Japan,Company,Mobile App,PayPal,Refunded
ORD-0989,2024-06-24,Parachute Recovery Pack,Safety,4,91.91,0,367.64,2.2,Brazil,Hobbyist,Referral,PayPal,Pending
ORD-0990,2024-05-04,Telemetry Kit Alpha,Electronics,8,143.02,20,915.33,9.58,Mexico,Hobbyist,Referral,PayPal,Refunded
ORD-0991,2024-02-11,Ignition Module V2,Electronics,10,43.74,5,415.53,5.57,Mexico,Hobbyist,Referral,Stripe,Refunded
ORD-0992,2024-03-06,Fuel Cell GX,Fuel Systems,3,170.86,10,461.32,8.85,Canada,Company,Mobile App,Stripe,Pending
ORD-0993,2024-03-21,Flight Computer ZB,Electronics,6,23.54,25,105.93,10.01,Brazil,University,Mobile App,Stripe,Completed
ORD-0994,2024-05-07,Rocket Motor XZ-100,Engines,1,197.87,15,168.19,0.68,USA,Hobbyist,Mobile App,PayPal,Refunded
ORD-0995,2024-01-04,Flight Computer ZB,Electronics,3,118.69,30,249.25,9.33,Japan,University,Online,Stripe,Completed
ORD-0996,2024-05-14,Rocket Motor XZ-100,Engines,6,114.47,30,480.77,14.62,USA,Company,Online,Manual,Pending
ORD-0997,2024-06-05,Parachute Recovery Pack,Safety,10,70.68,15,600.78,9.52,USA,Hobbyist,Online,Manual,Pending
ORD-0998,2024-05-26,Parachute Recovery Pack,Safety,4,55.2,20,176.64,0.26,Japan,University,Referral,PayPal,Completed
ORD-0999,2024-04-30,Flight Computer ZB,Electronics,2,109.42,10,196.96,14.03,UK,Hobbyist,Mobile App,Manual,Pending
ORD-1000,2024-03-22,Launch Pad Mini,Hardware,8,148.54,20,950.66,6.42,Japan,Hobbyist,Mobile App,Stripe,Pending
